festival_performer_id,performer_id,festival_id,festival_period
203134,48,26,"[2025-12-18, 2025-12-29)"
203135,945,26,"[2025-12-18, 2025-12-29)"
203136,170,26,"[2025-12-18, 2025-12-29)"
203137,62,26,"[2025-12-18, 2025-12-29)"
203138,148,26,"[2025-12-18, 2025-12-29)"
203139,661,26,"[2025-12-18, 2025-12-29)"
203140,207,26,"[2025-12-18, 2025-12-29)"
203142,189,26,"[2025-12-18, 2025-12-29)"
203144,497,26,"[2025-12-18, 2025-12-29)"
203145,17,26,"[2025-12-18, 2025-12-29)"
203147,517,26,"[2025-12-18, 2025-12-29)"
203148,831,26,"[2025-12-18, 2025-12-29)"
203150,989,26,"[2025-12-18, 2025-12-29)"
203151,707,26,"[2025-12-18, 2025-12-29)"
203152,420,26,"[2025-12-18, 2025-12-29)"
203153,771,26,"[2025-12-18, 2025-12-29)"
203154,653,26,"[2025-12-18, 2025-12-29)"
203155,578,26,"[2025-12-18, 2025-12-29)"
203156,905,26,"[2025-12-18, 2025-12-29)"
203157,747,26,"[2025-12-18, 2025-12-29)"
203159,389,26,"[2025-12-18, 2025-12-29)"
203160,295,26,"[2025-12-18, 2025-12-29)"
203161,142,26,"[2025-12-18, 2025-12-29)"
203163,453,26,"[2025-12-18, 2025-12-29)"
203164,422,26,"[2025-12-18, 2025-12-29)"
203167,376,26,"[2025-12-18, 2025-12-29)"
203169,458,26,"[2025-12-18, 2025-12-29)"
203170,744,26,"[2025-12-18, 2025-12-29)"
203171,426,26,"[2025-12-18, 2025-12-29)"
203172,187,26,"[2025-12-18, 2025-12-29)"
203173,887,26,"[2025-12-18, 2025-12-29)"
203174,840,26,"[2025-12-18, 2025-12-29)"
203175,940,26,"[2025-12-18, 2025-12-29)"
203177,494,26,"[2025-12-18, 2025-12-29)"
203178,188,26,"[2025-12-18, 2025-12-29)"
203181,288,26,"[2025-12-18, 2025-12-29)"
203182,392,26,"[2025-12-18, 2025-12-29)"
203185,190,26,"[2025-12-18, 2025-12-29)"
203186,403,26,"[2025-12-18, 2025-12-29)"
203188,379,26,"[2025-12-18, 2025-12-29)"
203190,648,26,"[2025-12-18, 2025-12-29)"
203191,865,26,"[2025-12-18, 2025-12-29)"
203192,83,26,"[2025-12-18, 2025-12-29)"
203194,135,26,"[2025-12-18, 2025-12-29)"
203195,683,26,"[2025-12-18, 2025-12-29)"
203196,867,26,"[2025-12-18, 2025-12-29)"
203198,639,26,"[2025-12-18, 2025-12-29)"
203200,103,26,"[2025-12-18, 2025-12-29)"
203202,300,26,"[2025-12-18, 2025-12-29)"
203203,776,26,"[2025-12-18, 2025-12-29)"
203204,489,26,"[2025-12-18, 2025-12-29)"
203205,900,26,"[2025-12-18, 2025-12-29)"
203206,334,26,"[2025-12-18, 2025-12-29)"
203207,875,26,"[2025-12-18, 2025-12-29)"
203209,972,26,"[2025-12-18, 2025-12-29)"
203210,739,26,"[2025-12-18, 2025-12-29)"
203211,515,26,"[2025-12-18, 2025-12-29)"
203212,60,26,"[2025-12-18, 2025-12-29)"
203213,569,26,"[2025-12-18, 2025-12-29)"
203214,32,26,"[2025-12-18, 2025-12-29)"
203215,954,26,"[2025-12-18, 2025-12-29)"
203218,100,26,"[2025-12-18, 2025-12-29)"
203219,252,26,"[2025-12-18, 2025-12-29)"
203220,931,26,"[2025-12-18, 2025-12-29)"
203222,241,26,"[2025-12-18, 2025-12-29)"
203223,96,26,"[2025-12-18, 2025-12-29)"
203226,258,26,"[2025-12-18, 2025-12-29)"
203228,451,26,"[2025-12-18, 2025-12-29)"
203231,614,27,"[2025-11-04, 2025-11-08)"
203232,130,27,"[2025-11-04, 2025-11-08)"
203233,454,27,"[2025-11-04, 2025-11-08)"
203234,555,27,"[2025-11-04, 2025-11-08)"
203235,897,27,"[2025-11-04, 2025-11-08)"
203236,425,27,"[2025-11-04, 2025-11-08)"
203237,959,27,"[2025-11-04, 2025-11-08)"
203243,230,27,"[2025-11-04, 2025-11-08)"
203244,774,27,"[2025-11-04, 2025-11-08)"
203245,559,27,"[2025-11-04, 2025-11-08)"
203247,695,27,"[2025-11-04, 2025-11-08)"
203248,426,27,"[2025-11-04, 2025-11-08)"
203249,218,27,"[2025-11-04, 2025-11-08)"
203250,585,27,"[2025-11-04, 2025-11-08)"
203251,958,27,"[2025-11-04, 2025-11-08)"
203252,607,27,"[2025-11-04, 2025-11-08)"
203253,64,27,"[2025-11-04, 2025-11-08)"
203255,499,27,"[2025-11-04, 2025-11-08)"
203256,5,27,"[2025-11-04, 2025-11-08)"
203257,656,27,"[2025-11-04, 2025-11-08)"
203259,168,27,"[2025-11-04, 2025-11-08)"
203262,855,27,"[2025-11-04, 2025-11-08)"
203263,569,27,"[2025-11-04, 2025-11-08)"
203264,657,27,"[2025-11-04, 2025-11-08)"
203266,619,27,"[2025-11-04, 2025-11-08)"
203267,169,27,"[2025-11-04, 2025-11-08)"
203269,417,27,"[2025-11-04, 2025-11-08)"
203270,841,27,"[2025-11-04, 2025-11-08)"
203271,525,27,"[2025-11-04, 2025-11-08)"
203272,324,27,"[2025-11-04, 2025-11-08)"
203273,63,27,"[2025-11-04, 2025-11-08)"
203276,514,27,"[2025-11-04, 2025-11-08)"
203277,500,27,"[2025-11-04, 2025-11-08)"
203280,151,27,"[2025-11-04, 2025-11-08)"
203281,969,27,"[2025-11-04, 2025-11-08)"
203282,732,27,"[2025-11-04, 2025-11-08)"
203283,781,27,"[2025-11-04, 2025-11-08)"
203284,24,27,"[2025-11-04, 2025-11-08)"
203285,46,27,"[2025-11-04, 2025-11-08)"
203288,766,27,"[2025-11-04, 2025-11-08)"
203290,820,27,"[2025-11-04, 2025-11-08)"
203291,451,27,"[2025-11-04, 2025-11-08)"
203292,905,27,"[2025-11-04, 2025-11-08)"
203293,220,27,"[2025-11-04, 2025-11-08)"
203294,686,27,"[2025-11-04, 2025-11-08)"
203296,70,27,"[2025-11-04, 2025-11-08)"
203298,668,27,"[2025-11-04, 2025-11-08)"
203299,347,27,"[2025-11-04, 2025-11-08)"
203301,410,27,"[2025-11-04, 2025-11-08)"
203302,290,27,"[2025-11-04, 2025-11-08)"
203303,886,27,"[2025-11-04, 2025-11-08)"
203305,573,27,"[2025-11-04, 2025-11-08)"
203306,414,27,"[2025-11-04, 2025-11-08)"
203307,254,27,"[2025-11-04, 2025-11-08)"
203308,528,27,"[2025-11-04, 2025-11-08)"
203309,851,27,"[2025-11-04, 2025-11-08)"
203310,20,27,"[2025-11-04, 2025-11-08)"
203313,575,27,"[2025-11-04, 2025-11-08)"
203315,639,27,"[2025-11-04, 2025-11-08)"
203316,506,27,"[2025-11-04, 2025-11-08)"
203317,325,27,"[2025-11-04, 2025-11-08)"
203318,240,27,"[2025-11-04, 2025-11-08)"
203319,383,27,"[2025-11-04, 2025-11-08)"
203320,563,27,"[2025-11-04, 2025-11-08)"
203322,939,27,"[2025-11-04, 2025-11-08)"
203323,804,27,"[2025-11-04, 2025-11-08)"
203325,214,27,"[2025-11-04, 2025-11-08)"
203327,802,27,"[2025-11-04, 2025-11-08)"
203328,173,27,"[2025-11-04, 2025-11-08)"
203329,578,27,"[2025-11-04, 2025-11-08)"
203330,678,27,"[2025-11-04, 2025-11-08)"
203331,283,28,"[2025-12-04, 2025-12-09)"
203333,507,28,"[2025-12-04, 2025-12-09)"
203335,975,28,"[2025-12-04, 2025-12-09)"
203336,589,28,"[2025-12-04, 2025-12-09)"
203337,998,28,"[2025-12-04, 2025-12-09)"
203340,299,28,"[2025-12-04, 2025-12-09)"
203342,166,28,"[2025-12-04, 2025-12-09)"
203343,727,28,"[2025-12-04, 2025-12-09)"
203344,291,28,"[2025-12-04, 2025-12-09)"
203345,534,28,"[2025-12-04, 2025-12-09)"
203346,919,28,"[2025-12-04, 2025-12-09)"
203353,441,28,"[2025-12-04, 2025-12-09)"
203354,806,28,"[2025-12-04, 2025-12-09)"
203358,485,28,"[2025-12-04, 2025-12-09)"
203359,91,28,"[2025-12-04, 2025-12-09)"
203363,912,28,"[2025-12-04, 2025-12-09)"
203364,956,28,"[2025-12-04, 2025-12-09)"
203365,181,28,"[2025-12-04, 2025-12-09)"
203366,710,28,"[2025-12-04, 2025-12-09)"
203367,584,28,"[2025-12-04, 2025-12-09)"
203368,396,28,"[2025-12-04, 2025-12-09)"
203369,518,28,"[2025-12-04, 2025-12-09)"
203371,930,28,"[2025-12-04, 2025-12-09)"
203374,22,28,"[2025-12-04, 2025-12-09)"
203377,206,28,"[2025-12-04, 2025-12-09)"
203379,121,28,"[2025-12-04, 2025-12-09)"
203381,472,28,"[2025-12-04, 2025-12-09)"
203382,386,28,"[2025-12-04, 2025-12-09)"
203386,439,28,"[2025-12-04, 2025-12-09)"
203387,918,28,"[2025-12-04, 2025-12-09)"
203388,34,28,"[2025-12-04, 2025-12-09)"
203390,427,28,"[2025-12-04, 2025-12-09)"
203392,784,28,"[2025-12-04, 2025-12-09)"
203393,85,28,"[2025-12-04, 2025-12-09)"
203394,366,28,"[2025-12-04, 2025-12-09)"
203395,744,28,"[2025-12-04, 2025-12-09)"
203399,613,28,"[2025-12-04, 2025-12-09)"
203404,201,28,"[2025-12-04, 2025-12-09)"
203407,503,28,"[2025-12-04, 2025-12-09)"
203410,828,28,"[2025-12-04, 2025-12-09)"
203412,900,28,"[2025-12-04, 2025-12-09)"
203414,632,28,"[2025-12-04, 2025-12-09)"
203415,529,28,"[2025-12-04, 2025-12-09)"
203419,651,28,"[2025-12-04, 2025-12-09)"
203421,267,28,"[2025-12-04, 2025-12-09)"
203422,207,28,"[2025-12-04, 2025-12-09)"
203425,585,28,"[2025-12-04, 2025-12-09)"
203428,737,28,"[2025-12-04, 2025-12-09)"
203429,524,28,"[2025-12-04, 2025-12-09)"
203430,205,28,"[2025-12-04, 2025-12-09)"
203432,694,29,"[2025-12-20, 2025-12-22)"
203433,175,29,"[2025-12-20, 2025-12-22)"
203435,742,29,"[2025-12-20, 2025-12-22)"
203436,364,29,"[2025-12-20, 2025-12-22)"
203437,729,29,"[2025-12-20, 2025-12-22)"
203438,323,29,"[2025-12-20, 2025-12-22)"
203439,657,29,"[2025-12-20, 2025-12-22)"
203440,366,29,"[2025-12-20, 2025-12-22)"
203443,312,29,"[2025-12-20, 2025-12-22)"
203444,725,29,"[2025-12-20, 2025-12-22)"
203445,537,29,"[2025-12-20, 2025-12-22)"
203449,127,29,"[2025-12-20, 2025-12-22)"
203450,367,29,"[2025-12-20, 2025-12-22)"
203455,74,29,"[2025-12-20, 2025-12-22)"
203457,622,29,"[2025-12-20, 2025-12-22)"
203459,607,29,"[2025-12-20, 2025-12-22)"
203460,594,29,"[2025-12-20, 2025-12-22)"
203461,289,29,"[2025-12-20, 2025-12-22)"
203462,678,29,"[2025-12-20, 2025-12-22)"
203464,311,29,"[2025-12-20, 2025-12-22)"
203465,210,29,"[2025-12-20, 2025-12-22)"
203466,538,29,"[2025-12-20, 2025-12-22)"
203468,193,29,"[2025-12-20, 2025-12-22)"
203469,518,29,"[2025-12-20, 2025-12-22)"
203473,709,29,"[2025-12-20, 2025-12-22)"
203477,998,29,"[2025-12-20, 2025-12-22)"
203478,720,29,"[2025-12-20, 2025-12-22)"
203480,740,29,"[2025-12-20, 2025-12-22)"
203481,228,29,"[2025-12-20, 2025-12-22)"
203482,249,29,"[2025-12-20, 2025-12-22)"
203484,730,29,"[2025-12-20, 2025-12-22)"
203485,685,29,"[2025-12-20, 2025-12-22)"
203486,708,29,"[2025-12-20, 2025-12-22)"
203488,702,29,"[2025-12-20, 2025-12-22)"
203489,703,29,"[2025-12-20, 2025-12-22)"
203490,920,29,"[2025-12-20, 2025-12-22)"
203492,881,29,"[2025-12-20, 2025-12-22)"
203493,833,29,"[2025-12-20, 2025-12-22)"
203496,802,29,"[2025-12-20, 2025-12-22)"
203498,157,29,"[2025-12-20, 2025-12-22)"
203499,681,29,"[2025-12-20, 2025-12-22)"
203500,509,29,"[2025-12-20, 2025-12-22)"
203501,664,29,"[2025-12-20, 2025-12-22)"
203505,950,29,"[2025-12-20, 2025-12-22)"
203510,163,29,"[2025-12-20, 2025-12-22)"
203511,375,29,"[2025-12-20, 2025-12-22)"
203512,82,29,"[2025-12-20, 2025-12-22)"
203515,638,29,"[2025-12-20, 2025-12-22)"
203516,305,29,"[2025-12-20, 2025-12-22)"
203517,176,29,"[2025-12-20, 2025-12-22)"
203519,626,29,"[2025-12-20, 2025-12-22)"
203523,650,29,"[2025-12-20, 2025-12-22)"
203524,205,29,"[2025-12-20, 2025-12-22)"
203525,687,29,"[2025-12-20, 2025-12-22)"
203526,4,29,"[2025-12-20, 2025-12-22)"
203528,780,29,"[2025-12-20, 2025-12-22)"
203531,287,30,"[2025-12-06, 2025-12-12)"
203536,802,30,"[2025-12-06, 2025-12-12)"
203537,448,30,"[2025-12-06, 2025-12-12)"
203540,633,30,"[2025-12-06, 2025-12-12)"
203542,598,30,"[2025-12-06, 2025-12-12)"
203543,674,30,"[2025-12-06, 2025-12-12)"
203544,809,30,"[2025-12-06, 2025-12-12)"
203545,978,30,"[2025-12-06, 2025-12-12)"
203547,790,30,"[2025-12-06, 2025-12-12)"
203550,597,30,"[2025-12-06, 2025-12-12)"
203551,759,30,"[2025-12-06, 2025-12-12)"
203553,949,30,"[2025-12-06, 2025-12-12)"
203554,895,30,"[2025-12-06, 2025-12-12)"
203555,357,30,"[2025-12-06, 2025-12-12)"
203556,662,30,"[2025-12-06, 2025-12-12)"
203557,150,30,"[2025-12-06, 2025-12-12)"
203559,498,30,"[2025-12-06, 2025-12-12)"
203561,319,30,"[2025-12-06, 2025-12-12)"
203562,191,30,"[2025-12-06, 2025-12-12)"
203563,591,30,"[2025-12-06, 2025-12-12)"
203564,953,30,"[2025-12-06, 2025-12-12)"
203565,107,30,"[2025-12-06, 2025-12-12)"
203566,731,30,"[2025-12-06, 2025-12-12)"
203568,426,30,"[2025-12-06, 2025-12-12)"
203569,74,30,"[2025-12-06, 2025-12-12)"
203570,540,30,"[2025-12-06, 2025-12-12)"
203572,599,30,"[2025-12-06, 2025-12-12)"
203573,210,30,"[2025-12-06, 2025-12-12)"
203574,409,30,"[2025-12-06, 2025-12-12)"
203578,58,30,"[2025-12-06, 2025-12-12)"
203580,298,30,"[2025-12-06, 2025-12-12)"
203582,388,30,"[2025-12-06, 2025-12-12)"
203583,152,30,"[2025-12-06, 2025-12-12)"
203585,776,30,"[2025-12-06, 2025-12-12)"
203586,252,30,"[2025-12-06, 2025-12-12)"
203588,721,30,"[2025-12-06, 2025-12-12)"
203591,984,30,"[2025-12-06, 2025-12-12)"
203595,358,30,"[2025-12-06, 2025-12-12)"
203596,145,30,"[2025-12-06, 2025-12-12)"
203597,378,30,"[2025-12-06, 2025-12-12)"
203601,336,30,"[2025-12-06, 2025-12-12)"
203602,954,30,"[2025-12-06, 2025-12-12)"
203603,157,30,"[2025-12-06, 2025-12-12)"
203608,838,30,"[2025-12-06, 2025-12-12)"
203609,154,30,"[2025-12-06, 2025-12-12)"
203610,28,30,"[2025-12-06, 2025-12-12)"
203611,382,30,"[2025-12-06, 2025-12-12)"
203613,859,30,"[2025-12-06, 2025-12-12)"
203615,796,30,"[2025-12-06, 2025-12-12)"
203616,80,30,"[2025-12-06, 2025-12-12)"
203617,269,30,"[2025-12-06, 2025-12-12)"
203618,231,30,"[2025-12-06, 2025-12-12)"
203619,932,30,"[2025-12-06, 2025-12-12)"
203620,991,30,"[2025-12-06, 2025-12-12)"
203621,910,30,"[2025-12-06, 2025-12-12)"
203624,170,30,"[2025-12-06, 2025-12-12)"
203625,62,30,"[2025-12-06, 2025-12-12)"
203627,774,30,"[2025-12-06, 2025-12-12)"
203629,360,30,"[2025-12-06, 2025-12-12)"
203630,568,30,"[2025-12-06, 2025-12-12)"
203633,743,31,"[2025-11-24, 2025-12-04)"
203634,490,31,"[2025-11-24, 2025-12-04)"
203636,624,31,"[2025-11-24, 2025-12-04)"
203637,957,31,"[2025-11-24, 2025-12-04)"
203638,628,31,"[2025-11-24, 2025-12-04)"
203641,461,31,"[2025-11-24, 2025-12-04)"
203642,367,31,"[2025-11-24, 2025-12-04)"
203644,147,31,"[2025-11-24, 2025-12-04)"
203645,916,31,"[2025-11-24, 2025-12-04)"
203646,210,31,"[2025-11-24, 2025-12-04)"
203648,75,31,"[2025-11-24, 2025-12-04)"
203649,920,31,"[2025-11-24, 2025-12-04)"
203651,308,31,"[2025-11-24, 2025-12-04)"
203652,350,31,"[2025-11-24, 2025-12-04)"
203653,630,31,"[2025-11-24, 2025-12-04)"
203655,561,31,"[2025-11-24, 2025-12-04)"
203656,66,31,"[2025-11-24, 2025-12-04)"
203658,273,31,"[2025-11-24, 2025-12-04)"
203662,437,31,"[2025-11-24, 2025-12-04)"
203663,802,31,"[2025-11-24, 2025-12-04)"
203664,149,31,"[2025-11-24, 2025-12-04)"
203665,381,31,"[2025-11-24, 2025-12-04)"
203667,386,31,"[2025-11-24, 2025-12-04)"
203669,378,31,"[2025-11-24, 2025-12-04)"
203670,571,31,"[2025-11-24, 2025-12-04)"
203673,643,31,"[2025-11-24, 2025-12-04)"
203676,419,31,"[2025-11-24, 2025-12-04)"
203677,748,31,"[2025-11-24, 2025-12-04)"
203678,744,31,"[2025-11-24, 2025-12-04)"
203681,557,31,"[2025-11-24, 2025-12-04)"
203685,377,31,"[2025-11-24, 2025-12-04)"
203686,526,31,"[2025-11-24, 2025-12-04)"
203690,686,31,"[2025-11-24, 2025-12-04)"
203691,894,31,"[2025-11-24, 2025-12-04)"
203695,486,31,"[2025-11-24, 2025-12-04)"
203697,964,31,"[2025-11-24, 2025-12-04)"
203701,519,31,"[2025-11-24, 2025-12-04)"
203703,151,31,"[2025-11-24, 2025-12-04)"
203704,799,31,"[2025-11-24, 2025-12-04)"
203706,716,31,"[2025-11-24, 2025-12-04)"
203708,398,31,"[2025-11-24, 2025-12-04)"
203709,394,31,"[2025-11-24, 2025-12-04)"
203711,60,31,"[2025-11-24, 2025-12-04)"
203714,169,31,"[2025-11-24, 2025-12-04)"
203715,238,31,"[2025-11-24, 2025-12-04)"
203717,682,31,"[2025-11-24, 2025-12-04)"
203719,58,31,"[2025-11-24, 2025-12-04)"
203721,110,31,"[2025-11-24, 2025-12-04)"
203722,132,31,"[2025-11-24, 2025-12-04)"
203726,207,31,"[2025-11-24, 2025-12-04)"
203727,194,31,"[2025-11-24, 2025-12-04)"
203728,243,31,"[2025-11-24, 2025-12-04)"
203732,506,32,"[2025-11-29, 2025-12-06)"
203733,498,32,"[2025-11-29, 2025-12-06)"
203734,216,32,"[2025-11-29, 2025-12-06)"
203735,646,32,"[2025-11-29, 2025-12-06)"
203736,302,32,"[2025-11-29, 2025-12-06)"
203738,261,32,"[2025-11-29, 2025-12-06)"
203739,773,32,"[2025-11-29, 2025-12-06)"
203742,984,32,"[2025-11-29, 2025-12-06)"
203743,672,32,"[2025-11-29, 2025-12-06)"
203746,98,32,"[2025-11-29, 2025-12-06)"
203747,81,32,"[2025-11-29, 2025-12-06)"
203752,436,32,"[2025-11-29, 2025-12-06)"
203753,733,32,"[2025-11-29, 2025-12-06)"
203757,662,32,"[2025-11-29, 2025-12-06)"
203763,987,32,"[2025-11-29, 2025-12-06)"
203765,915,32,"[2025-11-29, 2025-12-06)"
203766,699,32,"[2025-11-29, 2025-12-06)"
203767,809,32,"[2025-11-29, 2025-12-06)"
203770,452,32,"[2025-11-29, 2025-12-06)"
203772,338,32,"[2025-11-29, 2025-12-06)"
203774,195,32,"[2025-11-29, 2025-12-06)"
203775,614,32,"[2025-11-29, 2025-12-06)"
203780,464,32,"[2025-11-29, 2025-12-06)"
203781,925,32,"[2025-11-29, 2025-12-06)"
203784,442,32,"[2025-11-29, 2025-12-06)"
203787,36,32,"[2025-11-29, 2025-12-06)"
203788,118,32,"[2025-11-29, 2025-12-06)"
203789,968,32,"[2025-11-29, 2025-12-06)"
203790,1000,32,"[2025-11-29, 2025-12-06)"
203791,924,32,"[2025-11-29, 2025-12-06)"
203792,1,32,"[2025-11-29, 2025-12-06)"
203794,798,32,"[2025-11-29, 2025-12-06)"
203798,731,32,"[2025-11-29, 2025-12-06)"
203800,532,32,"[2025-11-29, 2025-12-06)"
203803,978,32,"[2025-11-29, 2025-12-06)"
203807,738,32,"[2025-11-29, 2025-12-06)"
203808,783,32,"[2025-11-29, 2025-12-06)"
203813,471,32,"[2025-11-29, 2025-12-06)"
203817,178,32,"[2025-11-29, 2025-12-06)"
203821,258,32,"[2025-11-29, 2025-12-06)"
203822,420,32,"[2025-11-29, 2025-12-06)"
203826,986,32,"[2025-11-29, 2025-12-06)"
203828,537,32,"[2025-11-29, 2025-12-06)"
203832,39,33,"[2025-12-18, 2025-12-27)"
203833,640,33,"[2025-12-18, 2025-12-27)"
203835,784,33,"[2025-12-18, 2025-12-27)"
203836,277,33,"[2025-12-18, 2025-12-27)"
203837,322,33,"[2025-12-18, 2025-12-27)"
203838,659,33,"[2025-12-18, 2025-12-27)"
203841,822,33,"[2025-12-18, 2025-12-27)"
203843,968,33,"[2025-12-18, 2025-12-27)"
203844,974,33,"[2025-12-18, 2025-12-27)"
203845,801,33,"[2025-12-18, 2025-12-27)"
203846,777,33,"[2025-12-18, 2025-12-27)"
203847,131,33,"[2025-12-18, 2025-12-27)"
203848,539,33,"[2025-12-18, 2025-12-27)"
203850,59,33,"[2025-12-18, 2025-12-27)"
203851,317,33,"[2025-12-18, 2025-12-27)"
203854,393,33,"[2025-12-18, 2025-12-27)"
203861,847,33,"[2025-12-18, 2025-12-27)"
203862,876,33,"[2025-12-18, 2025-12-27)"
203863,104,33,"[2025-12-18, 2025-12-27)"
203864,743,33,"[2025-12-18, 2025-12-27)"
203865,73,33,"[2025-12-18, 2025-12-27)"
203866,656,33,"[2025-12-18, 2025-12-27)"
203869,815,33,"[2025-12-18, 2025-12-27)"
203870,758,33,"[2025-12-18, 2025-12-27)"
203871,369,33,"[2025-12-18, 2025-12-27)"
203872,432,33,"[2025-12-18, 2025-12-27)"
203877,848,33,"[2025-12-18, 2025-12-27)"
203878,531,33,"[2025-12-18, 2025-12-27)"
203880,284,33,"[2025-12-18, 2025-12-27)"
203881,756,33,"[2025-12-18, 2025-12-27)"
203882,883,33,"[2025-12-18, 2025-12-27)"
203883,132,33,"[2025-12-18, 2025-12-27)"
203884,741,33,"[2025-12-18, 2025-12-27)"
203885,42,33,"[2025-12-18, 2025-12-27)"
203886,860,33,"[2025-12-18, 2025-12-27)"
203889,667,33,"[2025-12-18, 2025-12-27)"
203890,240,33,"[2025-12-18, 2025-12-27)"
203893,665,33,"[2025-12-18, 2025-12-27)"
203895,571,33,"[2025-12-18, 2025-12-27)"
203896,446,33,"[2025-12-18, 2025-12-27)"
203898,373,33,"[2025-12-18, 2025-12-27)"
203901,853,33,"[2025-12-18, 2025-12-27)"
203903,204,33,"[2025-12-18, 2025-12-27)"
203905,280,33,"[2025-12-18, 2025-12-27)"
203911,265,33,"[2025-12-18, 2025-12-27)"
203912,21,33,"[2025-12-18, 2025-12-27)"
203916,155,33,"[2025-12-18, 2025-12-27)"
203917,324,33,"[2025-12-18, 2025-12-27)"
203919,947,33,"[2025-12-18, 2025-12-27)"
203920,330,33,"[2025-12-18, 2025-12-27)"
203921,362,33,"[2025-12-18, 2025-12-27)"
203922,185,33,"[2025-12-18, 2025-12-27)"
203924,547,33,"[2025-12-18, 2025-12-27)"
203925,200,33,"[2025-12-18, 2025-12-27)"
203926,996,33,"[2025-12-18, 2025-12-27)"
203927,130,33,"[2025-12-18, 2025-12-27)"
203928,302,33,"[2025-12-18, 2025-12-27)"
203929,301,33,"[2025-12-18, 2025-12-27)"
203930,174,33,"[2025-12-18, 2025-12-27)"
203931,646,34,"[2025-12-10, 2025-12-14)"
203932,697,34,"[2025-12-10, 2025-12-14)"
203934,405,34,"[2025-12-10, 2025-12-14)"
203936,503,34,"[2025-12-10, 2025-12-14)"
203938,421,34,"[2025-12-10, 2025-12-14)"
203940,819,34,"[2025-12-10, 2025-12-14)"
203941,291,34,"[2025-12-10, 2025-12-14)"
203942,477,34,"[2025-12-10, 2025-12-14)"
203943,179,34,"[2025-12-10, 2025-12-14)"
203952,11,34,"[2025-12-10, 2025-12-14)"
203954,344,34,"[2025-12-10, 2025-12-14)"
203955,614,34,"[2025-12-10, 2025-12-14)"
203956,483,34,"[2025-12-10, 2025-12-14)"
203959,295,34,"[2025-12-10, 2025-12-14)"
203960,324,34,"[2025-12-10, 2025-12-14)"
203961,273,34,"[2025-12-10, 2025-12-14)"
203963,21,34,"[2025-12-10, 2025-12-14)"
203965,46,34,"[2025-12-10, 2025-12-14)"
203966,968,34,"[2025-12-10, 2025-12-14)"
203967,871,34,"[2025-12-10, 2025-12-14)"
203968,57,34,"[2025-12-10, 2025-12-14)"
203969,85,34,"[2025-12-10, 2025-12-14)"
203970,717,34,"[2025-12-10, 2025-12-14)"
203971,466,34,"[2025-12-10, 2025-12-14)"
203972,810,34,"[2025-12-10, 2025-12-14)"
203973,29,34,"[2025-12-10, 2025-12-14)"
203974,620,34,"[2025-12-10, 2025-12-14)"
203975,96,34,"[2025-12-10, 2025-12-14)"
203976,462,34,"[2025-12-10, 2025-12-14)"
203977,230,34,"[2025-12-10, 2025-12-14)"
203981,464,34,"[2025-12-10, 2025-12-14)"
203984,458,34,"[2025-12-10, 2025-12-14)"
203985,699,34,"[2025-12-10, 2025-12-14)"
203987,574,34,"[2025-12-10, 2025-12-14)"
203988,105,34,"[2025-12-10, 2025-12-14)"
203990,4,34,"[2025-12-10, 2025-12-14)"
203991,285,34,"[2025-12-10, 2025-12-14)"
203992,687,34,"[2025-12-10, 2025-12-14)"
203993,884,34,"[2025-12-10, 2025-12-14)"
203995,330,34,"[2025-12-10, 2025-12-14)"
203997,716,34,"[2025-12-10, 2025-12-14)"
204001,519,34,"[2025-12-10, 2025-12-14)"
204002,113,34,"[2025-12-10, 2025-12-14)"
204004,395,34,"[2025-12-10, 2025-12-14)"
204007,212,34,"[2025-12-10, 2025-12-14)"
204008,973,34,"[2025-12-10, 2025-12-14)"
204010,593,34,"[2025-12-10, 2025-12-14)"
204011,753,34,"[2025-12-10, 2025-12-14)"
204012,177,34,"[2025-12-10, 2025-12-14)"
204014,755,34,"[2025-12-10, 2025-12-14)"
204018,54,34,"[2025-12-10, 2025-12-14)"
204019,300,34,"[2025-12-10, 2025-12-14)"
204020,692,34,"[2025-12-10, 2025-12-14)"
204021,68,34,"[2025-12-10, 2025-12-14)"
204023,660,34,"[2025-12-10, 2025-12-14)"
204025,71,34,"[2025-12-10, 2025-12-14)"
204029,730,34,"[2025-12-10, 2025-12-14)"
204031,586,35,"[2025-11-25, 2025-12-01)"
204032,503,35,"[2025-11-25, 2025-12-01)"
204034,265,35,"[2025-11-25, 2025-12-01)"
204036,608,35,"[2025-11-25, 2025-12-01)"
204037,593,35,"[2025-11-25, 2025-12-01)"
204040,720,35,"[2025-11-25, 2025-12-01)"
204041,835,35,"[2025-11-25, 2025-12-01)"
204042,105,35,"[2025-11-25, 2025-12-01)"
204043,288,35,"[2025-11-25, 2025-12-01)"
204044,223,35,"[2025-11-25, 2025-12-01)"
204046,849,35,"[2025-11-25, 2025-12-01)"
204048,974,35,"[2025-11-25, 2025-12-01)"
204049,77,35,"[2025-11-25, 2025-12-01)"
204050,447,35,"[2025-11-25, 2025-12-01)"
204051,136,35,"[2025-11-25, 2025-12-01)"
204052,549,35,"[2025-11-25, 2025-12-01)"
204054,636,35,"[2025-11-25, 2025-12-01)"
204056,550,35,"[2025-11-25, 2025-12-01)"
204058,911,35,"[2025-11-25, 2025-12-01)"
204059,768,35,"[2025-11-25, 2025-12-01)"
204060,605,35,"[2025-11-25, 2025-12-01)"
